order_id,customer_name,customer_age,email,phone,order_date,shipping_date,city,state,sales_amount,quantity,discount_percent,payment_mode,is_returned,product_category
1015,RAHUL,200,test@gmail.com,12345,11/21/2023,2023/02/25,Delhi,,1000,,5,NetBanking,N,Grocery
1070,,,user@domain,12345,30-05-2024,05/06/2023,,Tamil Nadu,500,5,0,Cash,N,Grocery
1016,RAHUL,-5,user@domain,,2023/01/16,11/23/2024,Delhi,Maharashtra,1000,5,0,NetBanking,Yes,
1022,sara ,200,,99999abc,2023/12/02,21-08-2023, mumbai,Tamil Nadu,,1,110,UPI ,Yes, electronics 
1025,sara ,200,test@gmail.com,12345,2023-09-15,09-04-2023,Chennai,Maharashtra,100,,0,card,Yes,Electronics
1084,  Amit,25,abc@,12345,11-05-2024,2024-04-12,Delhi,Maharashtra,1000,5,0,card,,Clothing
1085,sara ,25,user@domain,99999abc,2023/06/09,26-08-2024,,Tamil Nadu,1000,,110,NetBanking,N,
1006,RAHUL,200,test@gmail.com,12345,04/19/2024,2024.11.20, mumbai,,500,10,,Cash,Yes,Clothing
1013,sara ,30,abc@,99999abc,10/25/2024,2023.12.04, mumbai,Delhi,100,10,10,UPI ,No,Electronics
1078,,200,user@domain,99999abc,11/20/2024,22-03-2023,,Delhi,-300,10,10,NetBanking,,Electronics
1006,  Amit,,user@domain,,11/05/2024,05-07-2023,,Tamil Nadu,-300,-1,5,NetBanking,Y,Clothing
1008,RAHUL,200,abc@,9876543210,2024-01-15,2024-06-29,Delhi,Tamil Nadu,9999999,5,,card,N,
1047,  Amit,35,abc@,99999abc,28-06-2024,2023-01-01,PUNE ,Maharashtra,1000,1,5,UPI ,N,Clothing
1071,RAHUL,35,,,2024-11-21,2024/05/10, mumbai,Tamil Nadu,1000,1,10,Cash,No,
1058,,35,test@gmail.com,9876543210,02-03-2024,17-06-2023,Delhi,Maharashtra,100,-1,110,card,Y,
1086,  Amit,30,test@gmail.com,12345,2024/09/04,2024/05/17,,,,1,0,NetBanking,Y,Grocery
1092,Anita,30,,9876543210,2023-09-25,2024/04/28,Delhi,Tamil Nadu,-300,10,10,card,, electronics 
1081,RAHUL,200,user@domain,99999abc,07/30/2024,2024.04.29,,Delhi,9999999,5,,card,N, electronics 
1094,Anita,35,abc@,99999abc,21-02-2024,30-05-2024,Chennai,Delhi,100,1,10,,Yes,Electronics
1093,  Amit,30,abc@,99999abc,2023-06-17,2023/10/16,,Tamil Nadu,1000,1,,card,No,Grocery
1038,Anita,25,abc@,99999abc,12-02-2023,2024-07-31,,Maharashtra,-300,2,,card,No, electronics 
1098,Anita,200,user@domain,99999abc,2024-07-09,11/12/2024,,Delhi,9999999,2,,UPI ,No,
1017,  Amit,,abc@,,10/12/2023,2024.10.07,PUNE ,Maharashtra,500,2,5,card,No,
1058,,-5,abc@,99999abc,2024-02-01,2024.01.28,,Tamil Nadu,-300,5,110,Cash,Yes,Clothing
1016,Anita,200,,,2023.01.12,2023/08/02, mumbai,Tamil Nadu,9999999,10,10,NetBanking,Yes,Clothing
1013,Anita,-5,user@domain,12345,2024.08.29,2023-08-13, mumbai,Delhi,100,,110,UPI ,,
1030,,35,test@gmail.com,99999abc,10/29/2023,2024-03-19,Delhi,Tamil Nadu,500,10,0,card,N,
1023,Anita,-5,,99999abc,10-09-2023,18-02-2023,PUNE ,,9999999,10,10,Cash,Yes,Clothing
1098,Anita,35,,9876543210,05/13/2024,17-06-2023,Delhi,,9999999,5,110,NetBanking,, electronics 
1059,Anita,25,test@gmail.com,12345,04-02-2023,16-09-2023, mumbai,Delhi,1000,5,110,UPI ,Y,Electronics
1044,sara ,-5,,99999abc,27-12-2024,2024/08/09, mumbai,,,2,0,Cash,N,Clothing
1097,,200,user@domain,99999abc,2023/03/31,05-01-2023,Chennai,Maharashtra,-300,1,,card,Yes, electronics 
1002,Anita,35,abc@,12345,2024-08-27,11/14/2023,,Delhi,1000,-1,10,,Y, electronics 
1036,,200,user@domain,,24-08-2024,2023-01-03, mumbai,Delhi,500,-1,10,,, electronics 
1042,RAHUL,30,test@gmail.com,99999abc,2024/02/22,2023-07-26,Delhi,Maharashtra,,,0,UPI ,Yes,Grocery
1039,RAHUL,35,test@gmail.com,9876543210,2023/04/25,2024/09/04,Delhi,,9999999,1,,Cash,Yes,Grocery
1089,Anita,-5,,99999abc,09/08/2024,11/02/2024,,,1000,,10,NetBanking,Y, electronics 
1054,,35,user@domain,9876543210,2023-07-15,2024-11-18,,,,2,10,Cash,Yes,
1086,,200,user@domain,9876543210,2024/05/15,03-07-2024,Chennai,Delhi,-300,,10,,No,Grocery
1038,,25,test@gmail.com,99999abc,17-09-2024,10-03-2024,PUNE ,Delhi,500,1,,UPI ,Yes,Clothing
1014,sara ,35,user@domain,99999abc,2024.05.07,2024-09-16,Delhi,,100,1,0,card,N,Grocery
1003,RAHUL,-5,test@gmail.com,9876543210,16-03-2023,29-08-2023,,Tamil Nadu,1000,-1,10,Cash,Y,
1092,,30,user@domain,12345,02/17/2024,2023-04-10,Delhi,,500,2,110,,N,Electronics
1085,,,user@domain,12345,2024/01/11,06/12/2023,,Maharashtra,100,5,,NetBanking,,Grocery
1024,sara ,25,user@domain,99999abc,2024-02-24,15-07-2023, mumbai,Delhi,1000,,5,UPI ,N, electronics 
1012,sara ,30,test@gmail.com,,2024.12.29,04/08/2024,Delhi,Maharashtra,500,-1,0,card,No, electronics 
1081,,35,,12345,2023/10/04,2023/11/16, mumbai,Maharashtra,500,,110,Cash,No, electronics 
1032,  Amit,200,user@domain,99999abc,11/06/2024,13-05-2024,Delhi,Delhi,,,10,NetBanking,N,Electronics
1015,,200,test@gmail.com,12345,2024-01-29,2024.12.25,PUNE ,Tamil Nadu,1000,5,5,card,,
1041,,-5,test@gmail.com,,2024.04.01,2024.06.30,Chennai,,500,2,0,,Yes,Clothing
1065,sara ,200,user@domain,99999abc,07/11/2023,02-08-2024, mumbai,Maharashtra,9999999,1,,,No,
1054,sara ,25,user@domain,,11/19/2024,05/22/2024,,Delhi,1000,10,5,NetBanking,N,Electronics
1098,,200,,99999abc,04/09/2023,2023.01.17,PUNE ,Maharashtra,500,,5,,N, electronics 
1041,,-5,test@gmail.com,,07/01/2024,2023-04-17,Delhi,,,10,110,UPI ,N,
1033,,,test@gmail.com,12345,2023-04-06,10/10/2023, mumbai,Tamil Nadu,100,2,0,NetBanking,Yes,Clothing
1029,sara ,35,abc@,12345,2024.10.25,2023/12/08,Delhi,Tamil Nadu,100,10,110,,Y, electronics 
1012,,35,test@gmail.com,,2024.10.24,27-10-2024,Delhi,Tamil Nadu,9999999,,110,Cash,,Clothing
1012,,200,,,2023/07/09,2024.08.02,Delhi,Delhi,1000,5,10,,Y,Grocery
1017,Anita,30,abc@,,2023/02/06,2024/01/29,Chennai,Delhi,,10,,UPI ,,Clothing
1031,  Amit,35,abc@,99999abc,01/04/2024,17-06-2023,Chennai,Tamil Nadu,500,2,5,card,, electronics 
1095,RAHUL,,abc@,12345,11/25/2024,08-09-2023,,,500,2,0,card,N,Grocery
1098,  Amit,200,user@domain,99999abc,06/08/2024,2024-11-02, mumbai,,100,5,,,No, electronics 
1038,Anita,-5,user@domain,12345,06-10-2023,11/22/2023,PUNE ,Delhi,,10,,card,N, electronics 
1045,RAHUL,,test@gmail.com,9876543210,08/05/2023,2024-06-01,PUNE ,Tamil Nadu,9999999,10,0,,Yes,Grocery
1028,,200,abc@,99999abc,09/30/2023,2024-10-11,PUNE ,,100,1,,UPI ,,Clothing
1061,Anita,,,12345,2023-03-03,2024-10-31,Delhi,,100,-1,10,card,No,Electronics
1092,,35,user@domain,12345,18-08-2024,29-11-2024,Chennai,,9999999,2,,Cash,,Electronics
1061,sara ,-5,,99999abc,2024/12/29,03-11-2024, mumbai,Delhi,1000,1,10,,,Electronics
1056,Anita,200,,99999abc,2023/12/08,16-09-2023,Delhi,Tamil Nadu,500,2,5,card,N,Electronics
1015,sara ,25,user@domain,12345,2024-02-01,2024/05/10,Chennai,Maharashtra,1000,1,5,UPI ,No,
1055,Anita,-5,user@domain,99999abc,29-11-2024,2024-07-11,Chennai,Tamil Nadu,,-1,110,UPI ,No,Electronics
1009,Anita,25,user@domain,,2023-01-19,2024-02-12, mumbai,Tamil Nadu,-300,1,10,Cash,,Grocery
1029,sara ,,user@domain,99999abc,2023.06.26,2024/05/10, mumbai,Delhi,-300,2,5,UPI ,No,Electronics
1024,RAHUL,30,abc@,99999abc,03-09-2024,10-03-2024, mumbai,,-300,10,,UPI ,No, electronics 
1083,  Amit,-5,abc@,99999abc,2024.01.31,2023.04.28,Delhi,,9999999,2,0,card,N,Electronics
1004,,,abc@,12345,03/20/2024,08/15/2024,,Delhi,100,,0,,Y,Clothing
1064,Anita,25,abc@,,08/21/2023,02/17/2024, mumbai,Delhi,1000,5,10,NetBanking,Yes,Grocery
1093,,35,test@gmail.com,9876543210,2023/03/17,2023/12/08,,Delhi,500,5,110,UPI ,Y,Grocery
1048,sara ,35,abc@,9876543210,2023.09.22,11/22/2023,Delhi,Delhi,-300,,,UPI ,No,
1002,,30,user@domain,,30-03-2024,05/24/2024,,Delhi,1000,5,10,NetBanking,, electronics 
1044,sara ,-5,,,18-12-2024,07/02/2023,PUNE ,Maharashtra,-300,5,0,UPI ,Yes,Grocery
1013,,-5,abc@,,19-01-2024,14-12-2023,,Tamil Nadu,-300,-1,10,card,Yes,Clothing
1029,  Amit,-5,test@gmail.com,12345,2024/07/17,31-08-2024, mumbai,Tamil Nadu,500,10,,card,,Electronics
1067,  Amit,,user@domain,9876543210,20-05-2024,2023-09-15,Delhi,Tamil Nadu,,10,5,NetBanking,Yes,Grocery
1017,  Amit,30,,,2024-01-02,08/30/2024, mumbai,,,2,,UPI ,,Clothing
1061,  Amit,-5,,12345,05/24/2023,11/27/2023,PUNE ,Maharashtra,,,5,UPI ,Yes,Electronics
1036,  Amit,,abc@,9876543210,2023.03.10,08/30/2024, mumbai,Tamil Nadu,9999999,1,5,,Y,
1024,  Amit,35,,99999abc,2023.04.09,30-05-2024, mumbai,,100,2,5,UPI ,Yes,Grocery
1047,sara ,25,abc@,12345,01/31/2024,2023.09.06, mumbai,Maharashtra,9999999,2,10,card,N,Grocery
1064,Anita,,abc@,9876543210,2023.01.25,29-11-2024,Chennai,Maharashtra,1000,2,0,Cash,,Clothing
1052,,35,user@domain,12345,2024/04/13,2023/12/25,PUNE ,,9999999,2,10,Cash,Yes, electronics 
1078,  Amit,35,user@domain,9876543210,2024/04/28,2024/03/16, mumbai,Maharashtra,1000,10,0,Cash,,
1072,sara ,25,test@gmail.com,9876543210,2024-07-18,10/24/2024, mumbai,,1000,1,,Cash,N, electronics 
1014,sara ,35,user@domain,99999abc,2023.05.31,04-01-2024, mumbai,Tamil Nadu,100,2,110,UPI ,Yes,Grocery
1048,sara ,30,user@domain,12345,24-05-2023,2023.08.19,Delhi,,500,10,,UPI ,Yes, electronics 
1087,Anita,25,abc@,,2024.07.22,2024-11-18,Chennai,Maharashtra,100,2,10,,N,Electronics
1067,,35,user@domain,99999abc,2023.02.08,2023/01/08,Delhi,Tamil Nadu,,5,10,UPI ,N,
1011,Anita,200,abc@,99999abc,04/19/2023,01/22/2023,Chennai,Tamil Nadu,,2,0,Cash,N, electronics 
1058,RAHUL,,abc@,9876543210,11/23/2024,2023-08-23, mumbai,Delhi,9999999,,10,NetBanking,,Electronics
1036,sara ,35,user@domain,,2023-02-11,2023.11.01,PUNE ,Delhi,1000,,5,NetBanking,N,Clothing
1060,RAHUL,30,test@gmail.com,12345,05-07-2023,2023-06-15,,Maharashtra,-300,2,10,card,, electronics 
,  Amit,-5,test@gmail.com,,2024/02/02,2024-03-22,,,-300,-1,0,card,Y,
1042,  Amit,35,,,11-08-2023,02/10/2023, mumbai,,1000,5,0,UPI ,Yes,Electronics
1069,Anita,-5,,,25-09-2024,2023-06-25,Delhi,Maharashtra,100,1,5,NetBanking,Yes, electronics 
1038,,200,user@domain,,05/13/2023,05-02-2024,PUNE ,Tamil Nadu,500,2,0,Cash,No,Clothing
1055,RAHUL,35,test@gmail.com,,06/12/2023,2024/09/25,Chennai,Maharashtra,100,1,110,Cash,Y, electronics 
1062,,25,abc@,9876543210,2023/08/03,04/09/2023, mumbai,Maharashtra,1000,5,,Cash,N,Electronics
1045,Anita,-5,,9876543210,2023-08-23,05/22/2024,PUNE ,Tamil Nadu,1000,2,10,UPI ,N, electronics 
1087,  Amit,200,abc@,99999abc,2024/10/19,2023-04-09,PUNE ,,500,-1,110,UPI ,Y,
1010,,25,,9876543210,2024.08.10,2023-02-15,Chennai,Maharashtra,9999999,10,10,,N,Grocery
1061,,25,user@domain,99999abc,01/09/2023,09/10/2023,PUNE ,,9999999,-1,110,Cash,No,Electronics
1076,  Amit,25,test@gmail.com,99999abc,2023-03-15,30-09-2024,Delhi,Maharashtra,500,-1,10,Cash,,Electronics
1097,RAHUL,25,,12345,06-05-2024,2023-03-03,Delhi,Tamil Nadu,9999999,10,5,UPI ,Yes,Electronics
1024,  Amit,35,test@gmail.com,,09/10/2023,2024/12/20,Delhi,Tamil Nadu,-300,10,0,UPI ,Y,Electronics
1070,,,abc@,9876543210,2023-08-18,05-01-2023,PUNE ,Delhi,9999999,,0,,Yes, electronics 
1051,RAHUL,35,user@domain,12345,02-06-2024,2023.12.15,Delhi,Tamil Nadu,9999999,10,5,,,
1003,RAHUL,35,test@gmail.com,9876543210,06/23/2023,2023.08.30,Chennai,Delhi,9999999,2,110,card,Y,Clothing
1058,  Amit,200,user@domain,99999abc,2024.10.14,07/17/2023,PUNE ,Maharashtra,-300,1,,NetBanking,,
1071,,200,test@gmail.com,9876543210,17-06-2023,2024.12.29,,,9999999,,110,Cash,N,Electronics
1019,Anita,,abc@,,2023-06-19,2024-02-15,PUNE ,Tamil Nadu,,,0,Cash,N, electronics 
1092,,200,abc@,99999abc,01/28/2024,2023/02/16,Chennai,Tamil Nadu,-300,1,,,N, electronics 
1062,sara ,30,user@domain,99999abc,25-09-2024,2023.03.19,,Tamil Nadu,500,,10,,,Electronics
1053,Anita,,abc@,12345,2023-07-13,09/13/2023,PUNE ,Maharashtra,100,10,,card,, electronics 
1073,RAHUL,200,,,2024-05-31,2023.06.01,Delhi,Delhi,500,-1,110,NetBanking,,Electronics
1097,Anita,,test@gmail.com,99999abc,2023/01/29,09/30/2023, mumbai,Maharashtra,100,5,5,card,Yes,
1056,RAHUL,35,abc@,,06/14/2023,2024.05.30, mumbai,,500,10,10,NetBanking,,Grocery
1089,RAHUL,35,,9876543210,2024-02-26,07/27/2024,Delhi,Maharashtra,,-1,110,Cash,N, electronics 
1040,Anita,,user@domain,,2023/12/05,2024-11-12, mumbai,,100,-1,10,card,No,Electronics
1002,RAHUL,30,,99999abc,2024/10/09,2024.03.07, mumbai,Tamil Nadu,100,,,,,Electronics
1005,RAHUL,30,user@domain,12345,2024/05/10,06-05-2024,Delhi,,1000,2,0,card,No, electronics 
1004,sara ,,user@domain,99999abc,31-12-2023,2023-02-07,Delhi,,100,2,110,card,N,Clothing
1004,,200,test@gmail.com,,12/08/2023,11/27/2023,PUNE ,Delhi,100,,5,Cash,,Electronics
1053,,-5,test@gmail.com,,2024-05-14,12/16/2023,PUNE ,,1000,,,,Yes, electronics 
1046,sara ,30,,99999abc,18-10-2024,2024-04-21,Delhi,,9999999,1,110,,Yes,Electronics
1086,Anita,25,test@gmail.com,,05/25/2024,2023-02-11,Chennai,Maharashtra,9999999,1,5,UPI ,No,Clothing
1048,  Amit,35,test@gmail.com,9876543210,2023/11/23,17-02-2023, mumbai,Tamil Nadu,1000,5,110,UPI ,Yes,Grocery
1008,  Amit,,test@gmail.com,99999abc,05-08-2023,03/17/2024,PUNE ,Maharashtra,-300,5,,UPI ,Yes,Clothing
1098,  Amit,25,,12345,28-10-2023,24-08-2024, mumbai,Maharashtra,100,5,110,Cash,Yes,
1019,sara ,,abc@,99999abc,2023-05-12,2024-09-16,,Tamil Nadu,100,5,10,card,N, electronics 
1060,sara ,35,test@gmail.com,9876543210,2023.03.11,2023-09-25,Delhi,Tamil Nadu,1000,-1,,,Yes,Clothing
1034,RAHUL,35,test@gmail.com,9876543210,09/09/2023,2024-05-25,Chennai,,1000,-1,110,,Y,Grocery
1049,  Amit,30,,9876543210,02/19/2024,2023/01/12,,,-300,1,0,card,,Electronics
1081,Anita,30,abc@,9876543210,20-03-2024,04-12-2024,,Delhi,,2,110,,Yes, electronics 
1061,Anita,25,test@gmail.com,9876543210,01-07-2023,2023.07.09,,Maharashtra,9999999,,10,card,Yes,Clothing
1016,  Amit,,user@domain,12345,2023/06/16,2024/01/02,Delhi,Tamil Nadu,500,2,5,Cash,Yes,Grocery
1087,  Amit,35,,,2023/04/01,2023.01.25,PUNE ,,,10,5,Cash,Y,Clothing
1002,  Amit,25,test@gmail.com,9876543210,12/14/2024,2024-10-31,Delhi,Tamil Nadu,9999999,-1,5,Cash,Yes,
1031,sara ,-5,test@gmail.com,9876543210,06/14/2024,2024.08.26,PUNE ,,100,5,0,card,Yes, electronics 
1098,sara ,25,user@domain,99999abc,2023/02/08,06/14/2024,,Delhi,,5,10,card,,Electronics
1012,sara ,200,user@domain,12345,05/06/2023,02/16/2023,,Delhi,1000,10,,NetBanking,Y,Grocery
1088,,25,,12345,26-03-2024,11/10/2023,Chennai,Tamil Nadu,-300,2,5,,Y,Clothing
1072,Anita,200,,,22-06-2023,2024/09/04,PUNE ,Delhi,9999999,5,10,,Yes, electronics 
1067,Anita,200,user@domain,12345,10/14/2024,2024-02-12,,Tamil Nadu,-300,2,110,NetBanking,Y,Clothing
1013,RAHUL,200,,99999abc,2023/08/08,2023-08-15, mumbai,,9999999,,0,NetBanking,No, electronics 
,sara ,-5,user@domain,99999abc,2024.09.29,18-12-2024,Chennai,Maharashtra,,10,10,Cash,Y,
1097,,25,test@gmail.com,,2023-02-27,2023/06/11,Delhi,Delhi,100,2,10,NetBanking,Y,Clothing
1010,,25,user@domain,99999abc,2024-10-21,11/02/2024,Chennai,,500,,,card,Y,
1055,Anita,-5,user@domain,9876543210,04/20/2024,2023/04/30, mumbai,Maharashtra,-300,2,10,UPI ,N,Grocery
1066,sara ,35,abc@,9876543210,31-03-2024,2024/05/15,PUNE ,Maharashtra,-300,2,,card,N,
1091,RAHUL,30,user@domain,99999abc,2023/12/27,2023/04/25,Delhi,Maharashtra,500,5,0,NetBanking,N, electronics 
1028,sara ,25,user@domain,,2023-01-01,2023/01/29,Delhi,,-300,1,0,,Y,Grocery
1008,  Amit,30,abc@,12345,2024.01.22,2024/11/29,PUNE ,,-300,-1,110,card,No,Clothing
1066,sara ,,,,12/14/2023,26-05-2024,Chennai,Tamil Nadu,9999999,2,,,Y,Clothing
1024,  Amit,,abc@,12345,07/09/2023,2024.12.28,,Maharashtra,9999999,2,,card,Yes, electronics 
1097,  Amit,-5,test@gmail.com,99999abc,2024/05/19,12/26/2024,Chennai,Maharashtra,500,2,5,,No,Electronics
1075,RAHUL,,abc@,99999abc,2023.07.10,2023.07.27, mumbai,Maharashtra,100,1,5,card,N,Electronics
1041,Anita,,test@gmail.com,9876543210,2024.05.22,2023/02/03,,Tamil Nadu,,,110,,,Clothing
1008,sara ,35,,12345,04-01-2024,2023-01-25,Chennai,Maharashtra,,10,0,UPI ,No, electronics 
1078,  Amit,35,abc@,,13-02-2024,18-10-2024,PUNE ,,-300,5,5,Cash,N,Electronics
1039,sara ,35,abc@,99999abc,2023-04-27,29-06-2024, mumbai,Maharashtra,100,1,10,card,No,
1024,Anita,,,,14-05-2023,2024.09.30, mumbai,Delhi,500,,0,UPI ,No,Clothing
1004,Anita,-5,test@gmail.com,9876543210,2023.02.27,2023-04-27, mumbai,,500,2,10,Cash,Y,
1010,,200,abc@,12345,2024.07.09,2023-08-27,,Tamil Nadu,9999999,,,card,Yes, electronics 
1058,Anita,200,test@gmail.com,12345,11/15/2024,2023/08/21,Delhi,Maharashtra,-300,1,0,UPI ,,
1097,RAHUL,30,abc@,99999abc,02-11-2024,2024-03-16,,Delhi,1000,1,110,UPI ,N,Electronics
1087,  Amit,200,user@domain,12345,2023.06.22,2024.12.26,Chennai,Tamil Nadu,500,1,,UPI ,No,Electronics
1078,,200,abc@,99999abc,29-05-2023,2024-10-01,Delhi,Tamil Nadu,-300,10,,NetBanking,,Grocery
1037,RAHUL,35,,9876543210,2023-03-21,2023.10.11,Chennai,,100,-1,10,,No,Clothing
1071,sara ,35,,12345,2023-08-01,2024/10/16,Delhi,Tamil Nadu,9999999,5,,Cash,Yes, electronics 
1004,  Amit,,test@gmail.com,99999abc,2023/07/22,07/08/2023,,Tamil Nadu,,10,5,,,Clothing
1047,Anita,30,abc@,,2023/08/17,2024/11/12, mumbai,Tamil Nadu,100,10,0,,N,
1089,  Amit,25,test@gmail.com,99999abc,2024-11-06,09/16/2023,PUNE ,Tamil Nadu,500,-1,5,,No, electronics 
1017,sara ,30,test@gmail.com,12345,2023-08-15,2024-09-11, mumbai,Maharashtra,500,10,10,UPI ,Yes, electronics 
1069,,30,user@domain,9876543210,2024.10.20,2024.05.06,,Maharashtra,100,1,10,,,Electronics
1036,,-5,user@domain,12345,06/15/2024,2024/01/22,Delhi,Maharashtra,500,1,0,NetBanking,No,
1059,,,,12345,2024-03-16,26-03-2024, mumbai,Maharashtra,-300,,,card,No,Electronics
1047,Anita,-5,test@gmail.com,99999abc,2024.02.06,12/30/2024,,Delhi,500,2,110,UPI ,N,Electronics
1076,RAHUL,30,,,02/16/2023,07-10-2024,Chennai,Maharashtra,9999999,10,10,Cash,Yes,Grocery
1027,RAHUL,30,abc@,12345,21-08-2023,2024.08.29,PUNE ,Tamil Nadu,-300,2,0,card,Y,Electronics
1068,  Amit,30,test@gmail.com,,2023.11.01,2023/05/07, mumbai,Maharashtra,1000,5,110,card,No,Clothing
1076,Anita,200,test@gmail.com,99999abc,09-06-2024,2023-06-26,Delhi,Maharashtra,500,1,,card,, electronics 
1080,,-5,abc@,,2023.05.23,02/10/2023,Chennai,,500,,10,,N,Electronics
1039,,30,abc@,99999abc,2024.02.19,11-11-2023,,Tamil Nadu,9999999,5,0,,N,Clothing
1044,sara ,35,,9876543210,2024-05-27,21-03-2024,PUNE ,Maharashtra,9999999,,0,UPI ,No,
1095,sara ,,,,08-01-2024,2023.01.28,Delhi,Maharashtra,,-1,0,,No, electronics 
1061,,,abc@,,2024-07-19,2024.02.11,,Maharashtra,100,1,10,,No,
1092,,35,,9876543210,09/16/2023,16-03-2023,,Delhi,100,5,110,,Y,Clothing
1057,Anita,,abc@,,2024.10.17,2023-08-15, mumbai,Maharashtra,100,-1,0,UPI ,No,
1066,RAHUL,200,test@gmail.com,9876543210,2024.04.15,08/30/2024, mumbai,,9999999,5,,UPI ,Yes,
1055,sara ,200,test@gmail.com,12345,2023/01/12,02-11-2024,Delhi,Tamil Nadu,100,,0,NetBanking,,
1039,RAHUL,25,user@domain,99999abc,11/26/2023,2023/12/23,,Tamil Nadu,100,-1,110,NetBanking,No,Electronics
1097,Anita,25,test@gmail.com,9876543210,2023.12.24,01/21/2024, mumbai,Maharashtra,1000,-1,10,NetBanking,Y,Electronics
1039,,25,abc@,,02/12/2024,2024-02-11,PUNE ,Maharashtra,100,1,0,NetBanking,,Electronics
1090,RAHUL,,,9876543210,29-10-2024,2024-12-27,PUNE ,Maharashtra,500,2,0,card,N, electronics 
1076,,200,user@domain,,2024/01/08,2024.10.09,,Tamil Nadu,,,,card,No,Clothing
1032,,200,,12345,2023/01/08,2024.01.27, mumbai,Tamil Nadu,9999999,,,NetBanking,,Electronics
1005,  Amit,200,abc@,9876543210,02-05-2023,25-08-2023,Delhi,Delhi,-300,-1,0,NetBanking,N,
1087,RAHUL,35,test@gmail.com,12345,2023.12.14,2024.07.09,Delhi,,,-1,0,Cash,Y,
1018,RAHUL,200,user@domain,99999abc,2024.11.06,2024-04-16,Delhi,Delhi,1000,1,,card,Yes,
1079,,35,abc@,,2023-03-31,04/01/2024,PUNE ,,9999999,2,110,Cash,No,
1039,Anita,25,user@domain,,2024.10.09,2024-03-10, mumbai,Delhi,9999999,,5,Cash,Yes,Grocery
1091,  Amit,25,user@domain,12345,11/28/2024,2024-12-09, mumbai,Tamil Nadu,500,10,5,,Y, electronics 
1096,,,test@gmail.com,99999abc,2023/11/12,18-09-2023,PUNE ,Delhi,,10,0,UPI ,,Clothing
1058,sara ,25,abc@,9876543210,06/27/2023,03/25/2024,Delhi,,,2,,card,,Clothing
1058,sara ,,,9876543210,2024-06-23,2024/04/05,Delhi,Maharashtra,100,5,10,NetBanking,Y,Electronics
1047,  Amit,30,user@domain,,2023/02/10,15-04-2024,,,500,1,10,NetBanking,Y,Grocery
1040,Anita,30,user@domain,12345,12/04/2024,05/26/2023,Chennai,Maharashtra,100,2,5,UPI ,No,Clothing
1012,,-5,,12345,2024/05/16,30-06-2024, mumbai,Tamil Nadu,100,10,110,card,N, electronics 
1044,RAHUL,,abc@,9876543210,2023.05.25,01/09/2023, mumbai,,9999999,-1,5,NetBanking,Yes,
1088,  Amit,-5,user@domain,99999abc,2023.07.20,2024.11.21, mumbai,Delhi,,10,0,NetBanking,Yes,Electronics
1052,Anita,-5,user@domain,99999abc,2024-12-24,04/04/2024,Chennai,,100,-1,110,,, electronics 
1041,RAHUL,30,user@domain,9876543210,2024/04/05,2024-07-11,,Maharashtra,1000,1,10,Cash,,Clothing
1099,sara ,,abc@,9876543210,2024-07-11,2024-02-01,Chennai,Tamil Nadu,1000,-1,,NetBanking,No,Grocery
1062,sara ,30,abc@,12345,2024.06.30,04/16/2023,Delhi,Delhi,,2,,card,Y,Electronics
1026,RAHUL,-5,,99999abc,2023/09/10,2024/05/15,Delhi,,1000,-1,0,UPI ,Yes,Clothing
1037,  Amit,,abc@,9876543210,2024/01/25,2024/12/29, mumbai,Maharashtra,9999999,5,5,,No,Electronics
1059,sara ,-5,abc@,9876543210,08/16/2024,02/20/2023,PUNE ,Delhi,500,2,0,card,,Clothing
1006,,200,test@gmail.com,,2023/09/13,2024.02.19, mumbai,Tamil Nadu,-300,1,,,,
1004,RAHUL,,,9876543210,2024-12-09,01/27/2024,PUNE ,Delhi,100,2,10,Cash,Yes,Grocery
1044,RAHUL,,user@domain,9876543210,03/25/2024,2023/06/09,Chennai,Tamil Nadu,-300,5,,NetBanking,,
1057,sara ,-5,abc@,99999abc,2023/01/10,2024/12/29,Delhi,Delhi,500,1,110,card,,Clothing
1030,  Amit,200,user@domain,12345,2023.08.30,25-09-2024,PUNE ,,500,10,,UPI ,N, electronics 
1022,,35,user@domain,99999abc,08-09-2023,11/02/2023,Chennai,Maharashtra,9999999,5,,Cash,Y,
1041,  Amit,30,test@gmail.com,12345,05-01-2023,27-01-2024,Delhi,,1000,1,110,Cash,, electronics 
1009,Anita,-5,abc@,,2023-04-29,2023.09.06,PUNE ,,1000,-1,5,,N,Clothing
1031,Anita,,,9876543210,2024.01.09,15-10-2023, mumbai,Tamil Nadu,500,2,,Cash,No,Grocery
1052,sara ,30,abc@,,06-03-2023,2023/02/25, mumbai,Tamil Nadu,9999999,1,0,card,, electronics 
1029,sara ,30,user@domain,12345,05/26/2023,2023/12/05, mumbai,Tamil Nadu,9999999,2,,,No,Clothing
1038,sara ,30,,99999abc,2023/08/12,2023/06/03,Chennai,,,-1,0,Cash,, electronics 
1030,Anita,35,abc@,99999abc,2023-08-27,11-07-2023, mumbai,Delhi,100,1,110,UPI ,Yes,
1081,  Amit,25,user@domain,,2023-06-26,2024/01/22,,Delhi,1000,10,,card,N,Clothing
1099,  Amit,-5,user@domain,12345,10/09/2023,19-03-2023,Delhi,,500,5,110,UPI ,N,
1001,sara ,25,test@gmail.com,,2023-03-04,09/01/2023,Chennai,,,1,110,UPI ,Yes,Electronics
